,ts_code,ann_date,end_date,bps,diluted_eps,diluted_roe,open_net_assets,operate_profit,total_assets,yoy_sales,yoy_tp
1290,300257.SZ,20200228,20191231,,0.1776,4.3,,190539129.98,8171831330.95,,
1291,300258.SZ,20200221,20191231,,0.4428,9.27,,222753408.85,3248685742.32,,
1292,300259.SZ,20200229,20191231,,0.24,13.46,,296656864.87,2793608661.51,,
1293,300260.SZ,20200229,20191231,,0.3212,8.59,,74870617.78,2343140207.67,,
1294,300261.SZ,20200229,20191231,,0.0883,4.27,,171201420.33,3503149284.09,,
1295,300262.SZ,20200229,20191231,,0.13,3.73,,119291127.52,6114281919.36,,
1296,300263.SZ,20200117,20191231,,0.1964,6.73,,247875570.18,4722746791.01,,
1297,300264.SZ,20200229,20191231,,-0.3732,-32.73,,-166301200.75,491340556.64,,
1298,300265.SZ,20200229,20191231,,0.0881,2.95,,39567844.4,2621735214.82,,
1299,300266.SZ,20200229,20191231,,0.03,1.64,,58919300.0,10661600100.0,,
1300,300267.SZ,20200226,20191231,,0.0788,2.86,,206074769.09,6140152029.58,,
1301,300268.SZ,20200229,20191231,,-0.935,-74.61,,-211733330.54,11642107372.72,,
1302,300269.SZ,20200229,20191231,,-2.1505,-94.33,,-1164884325.53,2987221429.42,,
1303,300270.SZ,20200228,20191231,,-0.33,-10.17,,-104518357.2,1312372406.6,,
1304,300271.SZ,20200228,20191231,,0.74,11.07,,635833361.52,7306778589.85,,
1305,300272.SZ,20200229,20191231,,0.15,7.25,,145704700.0,1981100500.0,,
1306,300273.SZ,20200229,20191231,,0.06,1.89,,71339846.37,6513328679.63,,
1307,300274.SZ,20200229,20191231,,0.61,11.12,,998902260.74,23169799084.27,,
1308,300275.SZ,20200229,20191231,,0.143,4.89,,23102593.21,734438275.48,,
1309,300276.SZ,20200229,20191231,,0.3461,7.4,,306528695.33,5423495992.75,,
1310,300277.SZ,20200229,20191231,,0.0344,2.44,,18634351.37,802839745.03,,
1311,300278.SZ,20200317,20191231,,-2.45,-142.89,,-956801800.0,3050407000.0,,
1312,300279.SZ,20200229,20191231,,0.0138,0.67,,8490236.02,2419842780.85,,
1313,300280.SZ,20200229,20191231,,1.0855,10.64,,379512153.27,2585836625.94,,
1314,300281.SZ,20200227,20191231,,0.0693,2.38,,40466900.0,1501844000.0,,
1315,300282.SZ,20200229,20191231,,0.04,0.56,,9467670.21,2937261807.12,,
1316,300283.SZ,20200228,20191231,,0.06,4.27,,24426000.76,1449657794.43,,
1317,300284.SZ,20200229,20191231,,0.7472,15.99,,925410095.27,13294588836.27,,
1318,300285.SZ,20200227,20191231,,0.52,14.63,,621986068.82,4809794456.28,,
1319,300286.SZ,20200226,20191231,,0.54,14.84,,118582542.41,1120955141.11,,
1320,300287.SZ,20200228,20191231,,0.02,0.77,,24827415.06,5118440074.59,,
1321,300288.SZ,20200229,20191231,,0.21,5.28,,85036000.0,1870790100.0,,
1322,300289.SZ,20200228,20191231,,0.0138,0.44,,29551740.4,1678365104.27,,
1323,300290.SZ,20200228,20191231,,0.0825,4.31,,49710000.0,1606560000.0,,
1324,300291.SZ,20200229,20191231,,0.1375,3.72,,126729440.53,3281617209.88,,
1325,300292.SZ,20200229,20191231,,0.05,4.43,,58801273.65,2651338185.26,,
1326,300293.SZ,20200229,20191231,,0.0634,2.18,,16574570.72,2435448099.0,,
1327,300294.SZ,20200229,20191231,,1.0,11.33,,512739500.0,5443706700.0,,
1328,300295.SZ,20200229,20191231,,0.53,8.4,,125493196.09,2490416386.69,,
1329,300296.SZ,20200228,20191231,,0.2868,8.77,,984951697.55,15426621210.09,,
1330,300297.SZ,20200229,20191231,,-0.8,-22.73,,-896807787.6,8560460861.93,,
1331,300298.SZ,20200215,20191231,,0.4522,9.59,,278279452.69,3283784457.47,,
1332,300299.SZ,20200229,20191231,,-0.86,-70.78,,-592024256.94,1460315601.35,,
1333,300300.SZ,20200229,20191231,,-1.11,-38.21,,-769890795.67,2513243984.64,,
1334,300301.SZ,20200229,20191231,,-0.528,-34.7,,-446014317.8,3362297826.6,,
1335,300302.SZ,20200229,20191231,,0.0278,1.17,,8948323.65,1555779116.5,,
1336,300303.SZ,20200229,20191231,,0.25,15.26,,360212529.98,4139985280.97,,
1337,300304.SZ,20200229,20191231,,0.16,7.42,,151323882.75,2687381287.35,,
1338,300305.SZ,20200222,20191231,,0.3318,6.36,,107699600.0,1747869800.0,,
1339,300306.SZ,20200226,20191231,,0.45,8.87,,136422361.44,1616292828.81,,
1340,300307.SZ,20200229,20191231,,-0.96,-21.15,,-764260307.57,4065725199.76,,
1341,300308.SZ,20200222,20191231,,0.72,8.29,,576469002.97,10522181761.37,,
1342,300309.SZ,20200229,20191231,,-1.35,-92.61,,-1250749881.25,6113371742.36,,
1343,300310.SZ,20200229,20191231,,0.04,2.02,,15042220.07,2554014478.67,,
1344,300311.SZ,20200228,20191231,,-0.14,-7.19,,-219182212.41,2053407273.29,,
1345,300312.SZ,20200306,20191231,,0.02,3.02,,-23201641.71,629167733.28,,
1346,300313.SZ,20200320,20191231,,-0.2,-35.46,,-93944036.93,1160969239.99,,
1347,300314.SZ,20200229,20191231,,0.21,7.35,,72007934.69,964203116.11,,
1348,300315.SZ,20200229,20191231,,0.13,6.64,,366861147.71,6041307526.78,,
1349,300316.SZ,20200228,20191231,,0.5,14.88,,735709400.0,7887433000.0,,
1350,300317.SZ,20200228,20191231,,-1.2775,-43.75,,-1033665566.89,4301021594.72,,
1351,300318.SZ,20200228,20191231,,0.0039,0.27,,11343266.83,2703909935.81,,
1352,300319.SZ,20200228,20191231,,0.2,6.52,,163245200.0,3489308000.0,,
1353,300320.SZ,20200228,20191231,,0.37,13.19,,265554900.0,2880971500.0,,
1354,300321.SZ,20200221,20191231,,0.44,6.23,,42260300.0,760260900.0,,
1355,300323.SZ,20200229,20191231,,-0.83,-16.72,,-933938725.05,11705487449.4,,
1356,300324.SZ,20200229,20191231,,0.1544,5.24,,321111878.26,8245190976.55,,
1357,300325.SZ,20200229,20191231,,-0.53,-48.49,,-526709658.06,3445851026.17,,
1358,300326.SZ,20200226,20191231,,0.4247,11.52,,361476162.13,3748276542.48,,
1359,300327.SZ,20200229,20191231,,0.7457,20.79,,192322217.74,1200881185.83,,
1360,300328.SZ,20200229,20191231,,0.2366,8.55,,76403212.87,2047130593.73,,
1361,300329.SZ,20200229,20191231,,0.2061,5.57,,56325597.36,1204019467.32,,
1362,300330.SZ,20200229,20191231,,0.03,1.38,,3888200.0,609072500.0,,
1363,300331.SZ,20200227,20191231,,0.42,6.59,,118120456.44,2411013358.44,,
1364,300332.SZ,20200229,20191231,,0.05,1.26,,42948345.05,7752831412.64,,
1365,300333.SZ,20200229,20191231,,0.0378,1.55,,43576716.95,862649953.39,,
1366,300334.SZ,20200229,20191231,,-2.43,-56.36,,-708700105.79,2147135822.87,,
1367,300335.SZ,20200229,20191231,,0.24,5.75,,134086739.56,3432788840.14,,
1368,300336.SZ,20200222,20191231,,-1.07,-33.82,,-863649100.0,3371698400.0,,
1369,300337.SZ,20200225,20191231,,0.02,0.73,,31039777.52,3083784999.82,,
1370,300338.SZ,20200229,20191231,,-1.82,-34.31,,-543839900.0,2191929500.0,,
1371,300339.SZ,20200229,20191231,,-2.2,-46.97,,-1776908975.04,4660957385.23,,
1372,300340.SZ,20200228,20191231,,0.1805,2.62,,44073543.42,3524004392.59,,
1373,300341.SZ,20200228,20191231,,0.2944,16.24,,187324100.0,1625803000.0,,
1374,300342.SZ,20200228,20191231,,0.33,10.24,,160821058.94,1860017802.82,,
1375,300343.SZ,20200229,20191231,,-0.91,-61.49,,-1253043100.0,3640989400.0,,
1376,300344.SZ,20200226,20191231,,0.0324,2.37,,26419898.09,1007952696.35,,
1377,300345.SZ,20200227,20191231,,0.11,10.47,,49736700.0,584469000.0,,
1378,300346.SZ,20200228,20191231,,0.1328,4.42,,64127900.0,2236522300.0,,
1379,300347.SZ,20200228,20191231,,1.13,26.99,,1069779200.0,7100787900.0,,
1380,300348.SZ,20200227,20191231,,0.2844,9.47,,147256089.23,2159445278.71,,
1381,300349.SZ,20200228,20191231,,0.97,11.58,,473740074.11,4933907097.74,,
1382,300350.SZ,20200229,20191231,,-1.11,-74.34,,-480491284.55,1518361340.92,,
1383,300351.SZ,20200229,20191231,,-0.93,-16.7,,-376604800.0,2449855900.0,,
1384,300352.SZ,20200229,20191231,,0.0159,1.03,,21731916.95,2805519332.21,,
1385,300353.SZ,20200228,20191231,,-0.8439,-22.06,,-531841000.0,3323483700.0,,
1386,300354.SZ,20200225,20191231,,0.223,8.34,,36810421.53,421239628.47,,
1387,300355.SZ,20200229,20191231,,0.03,1.42,,45002273.16,16185428262.42,,
1388,300356.SZ,20200227,20191231,,0.0669,2.59,,33489700.0,1748401700.0,,
1389,300357.SZ,20200229,20191231,,0.57,26.05,,343519187.1,1428203540.34,,
1390,300358.SZ,20200229,20191231,,0.1,2.12,,47358539.38,4487481525.62,,
1391,300359.SZ,20200227,20191231,,-1.16,-74.58,,-725267241.71,1356566143.66,,
1392,300360.SZ,20200229,20191231,,0.61,11.0,,278496165.11,2666019734.73,,
1393,300362.SZ,20200228,20191231,,-4.0082,,,-1464916395.32,4167217374.64,,
1394,300363.SZ,20200226,20191231,,0.35,6.26,,194689484.75,3943783533.26,,
1395,300364.SZ,20200229,20191231,,-0.7506,-30.79,,-569323812.83,1816309744.43,,
1396,300365.SZ,20200227,20191231,,0.49,15.03,,327469600.0,2827928300.0,,
1397,300366.SZ,20200226,20191231,,0.2386,5.13,,131983100.0,3956513700.0,,
1398,300367.SZ,20200229,20191231,,-2.2495,-101.6,,-2594814500.0,3992718400.0,,
1399,300368.SZ,20200229,20191231,,0.0811,5.06,,81287000.0,1987965900.0,,
1400,300369.SZ,20200229,20191231,,0.2874,7.1,,247407500.0,4067568000.0,,
1401,300370.SZ,20200228,20191231,,0.005,0.56,,2557260.51,3706743858.71,,
1402,300371.SZ,20200228,20191231,,0.66,16.44,,127950127.66,827076469.4,,
1403,300373.SZ,20200228,20191231,,0.48,9.02,,262082200.0,3535014400.0,,
1404,300374.SZ,20200228,20191231,,0.27,4.47,,88147964.91,2915256714.43,,
1405,300375.SZ,20200222,20191231,,0.24,7.15,,47332300.0,2988789900.0,,
1406,300376.SZ,20200229,20191231,,0.18,8.44,,438920148.56,12568117735.93,,
1407,300377.SZ,20200229,20191231,,0.1886,5.03,,81284400.0,3179755300.0,,
1408,300378.SZ,20200229,20191231,,0.38,7.37,,164073632.17,2250585703.98,,
1409,300379.SZ,20200228,20191231,,0.55,9.74,,156372900.0,2161917600.0,,
1410,300380.SZ,20200229,20191231,,0.25,7.73,,60208645.59,651221086.6,,
1411,300381.SZ,20200227,20191231,,0.3049,5.81,,196345300.0,4507215400.0,,
1412,300382.SZ,20200225,20191231,,0.17,9.48,,112392423.46,1922207930.08,,
1413,300383.SZ,20200225,20191231,,0.53,10.37,,927681900.0,12277928900.0,,
1414,300384.SZ,20200228,20191231,,0.5793,10.68,,215167300.0,2854597600.0,,
1415,300385.SZ,20200229,20191231,,0.4135,7.32,,107034260.13,3353226123.44,,
1416,300386.SZ,20200228,20191231,,0.21,5.0,,83073700.0,2003708900.0,,
1417,300387.SZ,20200321,20191231,,0.2344,5.85,,75136579.3,1527137362.83,,
1418,300388.SZ,20200227,20191231,,0.5473,11.95,,398557504.11,14481046415.83,,
1419,300389.SZ,20200219,20191231,,0.2978,7.35,,105200580.42,2250257516.07,,
1420,300390.SZ,20200228,20191231,,0.11,6.96,,73550894.72,1144916446.13,,
1421,300391.SZ,20200228,20191231,,-1.849,-55.65,,-668342245.44,1501346801.98,,
1422,300392.SZ,20200227,20191231,,0.08,3.29,,62323128.07,1571615998.2,,
1423,300393.SZ,20200307,20191231,,0.67,8.93,,372446706.36,8473860515.27,,
1424,300394.SZ,20200226,20191231,,0.8255,14.71,,194489593.42,1347614897.24,,
1425,300395.SZ,20200324,20191231,,0.6307,17.07,,220025998.98,2176177951.35,,
1426,300396.SZ,20200228,20191231,,0.8457,16.07,,302325792.93,2059480258.64,,
1427,300397.SZ,20200228,20191231,,0.36,7.93,,168712733.67,1788283493.43,,
1428,300398.SZ,20200228,20191231,,0.51,11.48,,318013400.0,4917290300.0,,
1429,300399.SZ,20200228,20191231,,0.1,4.4,,35175702.61,510431814.3,,
1430,300400.SZ,20200229,20191231,,0.09,3.98,,19827019.1,1089498806.18,,
1431,300402.SZ,20200229,20191231,,0.1707,5.44,,27385736.24,1707946515.79,,
1432,300404.SZ,20200229,20191231,,0.0364,1.52,,11206710.28,633166991.54,,
1433,300405.SZ,20200228,20191231,,0.0525,1.41,,-36412383.24,1635680416.82,,
1434,300406.SZ,20200229,20191231,,0.66,18.22,,377500358.02,2155100778.85,,
1435,300407.SZ,20200228,20191231,,0.23,5.9,,72746602.52,2622143725.17,,
1436,300408.SZ,20200228,20191231,,0.5,11.8,,1012154175.25,8584059220.85,,
1437,300409.SZ,20200228,20191231,,0.05,0.92,,23877400.0,4351901000.0,,
1438,300410.SZ,20200229,20191231,,-2.04,-50.35,,-798331466.5,2425308663.76,,
1439,300411.SZ,20200228,20191231,,0.12,3.54,,-21224700.0,1801260700.0,,
1440,300412.SZ,20200229,20191231,,0.21,6.84,,81074960.06,1531464934.87,,
1441,300413.SZ,20200229,20191231,,0.66,15.68,,1167651000.0,17041458600.0,,
1442,300414.SZ,20200227,20191231,,0.19,5.91,,54544000.0,1014533400.0,,
1443,300415.SZ,20200228,20191231,,0.45,15.86,,222191158.67,2863734864.94,,
1444,300416.SZ,20200229,20191231,,0.65,10.93,,118109257.35,2274845492.12,,
1445,300417.SZ,20200227,20191231,,2.7494,47.68,,257332055.03,682365142.08,,
1446,300418.SZ,20200228,20191231,,1.12,25.6,,1547485975.24,10381705567.27,,
1447,300419.SZ,20200229,20191231,,-0.08,-3.55,,-29020980.07,1215671042.12,,
1448,300420.SZ,20200228,20191231,,0.22,9.95,,178145766.92,2748792121.29,,
1449,300421.SZ,20200226,20191231,,0.1797,3.84,,55661864.6,1404274434.21,,
1450,300422.SZ,20200227,20191231,,0.8,17.12,,326509503.3,9168430083.99,,
1451,300423.SZ,20200229,20191231,,1.26,19.52,,698641900.0,8107481700.0,,
1452,300424.SZ,20200218,20191231,,0.32,7.64,,77473276.93,2484670380.55,,
1453,300425.SZ,20200228,20191231,,0.236,9.67,,188418873.6,3306854204.9,,
1454,300426.SZ,20200229,20191231,,-0.09,-15.41,,-55968614.67,2631976564.32,,
1455,300427.SZ,20200229,20191231,,0.65,11.14,,294968400.0,4753167700.0,,
1456,300428.SZ,20200228,20191231,,0.79,12.99,,506342367.09,6861266803.06,,
1457,300429.SZ,20200226,20191231,,0.2888,9.25,,170885060.9,2097603505.16,,
1458,300430.SZ,20200227,20191231,,0.31,5.0,,93733352.25,2344820274.49,,
1459,300432.SZ,20200229,20191231,,1.0648,28.48,,251026246.76,2699092336.8,,
1460,300433.SZ,20200228,20191231,,0.66,14.04,,2954516410.46,47176026200.63,,
1461,300434.SZ,20200228,20191231,,0.31,4.53,,162760600.0,3231770400.0,,
1462,300435.SZ,20200229,20191231,,0.27,8.17,,96635622.32,2872339677.93,,
1463,300436.SZ,20200229,20191231,,0.0764,2.03,,12633562.17,895821558.58,,
1464,300437.SZ,20200229,20191231,,0.5887,8.85,,252985300.0,4722611400.0,,
1465,300438.SZ,20200228,20191231,,0.71,8.58,,235088900.0,5354087100.0,,
1466,300439.SZ,20200229,20191231,,-1.85,-35.01,,-531673148.49,3728581075.14,,
1467,300440.SZ,20200227,20191231,,0.29,10.6,,143251163.24,1897828513.33,,
1468,300441.SZ,20200229,20191231,,-0.21,-9.44,,-83518500.0,2919963300.0,,
1469,300442.SZ,20200229,20191231,,0.15,2.09,,14332683.07,1550397579.42,,
1470,300444.SZ,20200229,20191231,,-1.1007,-56.67,,-971080186.65,2877239045.66,,
1471,300445.SZ,20200228,20191231,,0.4783,13.67,,87646395.88,650829511.53,,
1472,300446.SZ,20200207,20191231,,0.586,16.34,,120779573.47,739093998.56,,
1473,300447.SZ,20200228,20191231,,0.4836,12.49,,-78848796.3,1508676610.83,,
1474,300448.SZ,20200228,20191231,,0.23,11.42,,193852800.0,1808137500.0,,
1475,300449.SZ,20200229,20191231,,-1.4969,-37.31,,-480776288.34,1803686965.12,,
1476,300450.SZ,20200229,20191231,,0.8561,20.2,,837964247.55,9894248037.6,,
1477,300451.SZ,20200229,20191231,,0.43,12.78,,363635800.0,3649719000.0,,
1478,300452.SZ,20200222,20191231,,0.61,16.46,,103038580.98,803785575.25,,
1479,300453.SZ,20200228,20191231,,0.236,9.82,,77741472.92,1145967990.81,,
1480,300454.SZ,20200228,20191231,,1.89,19.72,,775840830.52,6769711828.23,,
1481,300455.SZ,20200226,20191231,,0.2631,12.88,,166872300.43,2278461278.89,,
1482,300456.SZ,20200228,20191231,,0.1979,4.84,,145942700.0,4221191800.0,,
1483,300457.SZ,20200228,20191231,,0.54,6.58,,254050525.21,5713944229.09,,
1484,300458.SZ,20200228,20191231,,0.4,6.18,,130913638.54,2568404811.87,,
1485,300459.SZ,20200229,20191231,,-0.68,-44.29,,-2334283700.0,8237125700.0,,
1486,300460.SZ,20200228,20191231,,-0.7148,-19.39,,-128369849.52,914946718.34,,
1487,300461.SZ,20200229,20191231,,-1.4,-116.32,,-272929259.45,859628158.06,,
1488,300462.SZ,20200229,20191231,,1.77,37.75,,322956000.0,3133081200.0,,
1489,300463.SZ,20200225,20191231,,0.9554,18.11,,694653300.0,5476404200.0,,
1490,300464.SZ,20200229,20191231,,0.53,11.87,,185782156.37,3393807470.62,,
1491,300465.SZ,20200229,20191231,,0.28,10.12,,133683700.0,2410326600.0,,
1492,300466.SZ,20200229,20191231,,0.02,0.91,,18286411.91,1473121638.42,,
1493,300467.SZ,20200229,20191231,,-4.89,-66.09,,-1435439900.0,1728771500.0,,
1494,300468.SZ,20200229,20191231,,0.5,8.89,,101452078.64,1206288239.9,,
1495,300469.SZ,20200227,20191231,,-0.725,-39.14,,-152447228.26,1315835572.38,,
1496,300470.SZ,20200226,20191231,,1.14,17.9,,255528800.0,1744864900.0,,
1497,300471.SZ,20200225,20191231,,0.057,1.71,,16021300.0,1809201500.0,,
1498,300472.SZ,20200228,20191231,,0.22,4.02,,74638501.4,1611580898.23,,
1499,300473.SZ,20200228,20191231,,0.5404,2.75,,119768223.47,4899447595.91,,
1500,300474.SZ,20200228,20191231,,0.58,7.65,,187030700.0,2597311400.0,,
1501,300475.SZ,20200229,20191231,,0.24,5.63,,80635470.28,1491245909.29,,
1502,300476.SZ,20200228,20191231,,0.58,14.48,,522419407.31,6879983966.99,,
1503,300477.SZ,20200229,20191231,,0.1,3.19,,69276252.77,4433654475.42,,
1504,300478.SZ,20200228,20191231,,-2.23,-67.03,,-171933289.15,822558049.7,,
1505,300479.SZ,20200228,20191231,,0.1176,3.31,,38198957.04,945461073.37,,
1506,300480.SZ,20200228,20191231,,0.26,7.1,,58121440.19,901437876.08,,
1507,300481.SZ,20200218,20191231,,0.56,17.7,,166328400.0,970297100.0,,
1508,300482.SZ,20200229,20191231,,1.1339,18.56,,500166100.0,2920565000.0,,
1509,300483.SZ,20200227,20191231,,0.713,4.87,,421629731.07,7101548763.87,,
1510,300484.SZ,20200212,20191231,,-0.73,-24.15,,-164260910.95,843445428.79,,
1511,300485.SZ,20200229,20191231,,0.31,5.82,,175821730.92,2807832516.97,,
1512,300486.SZ,20200227,20191231,,0.51,6.53,,101738600.0,2428691600.0,,
1513,300487.SZ,20200229,20191231,,1.25,22.92,,285819000.0,2184812900.0,,
1514,300488.SZ,20200227,20191231,,0.76,12.88,,148400832.33,1191215153.72,,
1515,300489.SZ,20200228,20191231,,-1.2297,-27.15,,-104949632.12,492833966.98,,
1516,300490.SZ,20200229,20191231,,0.37,5.56,,104212504.39,3084542317.93,,
1517,300491.SZ,20200228,20191231,,0.19,4.97,,31415576.85,869393592.72,,
1518,300492.SZ,20200228,20191231,,0.26,7.32,,24316228.48,369477714.17,,
1519,300493.SZ,20200225,20191231,,0.07,4.24,,32104608.04,956032371.39,,
1520,300494.SZ,20200229,20191231,,0.1995,4.78,,55698669.86,1530836305.16,,
1521,300495.SZ,20200227,20191231,,0.3373,4.82,,261333583.96,9898095964.89,,
1522,300497.SZ,20200222,20191231,,1.16,24.0,,354143400.0,2593333200.0,,
1523,300498.SZ,20200225,20191231,,2.6445,34.95,,14825904700.0,66373990800.0,,
1524,300499.SZ,20200228,20191231,,0.29,7.91,,60750485.23,1821556769.66,,
1525,300500.SZ,20200228,20191231,,0.91,11.79,,192046900.0,2487032800.0,,
1526,300501.SZ,20200228,20191231,,0.44,10.16,,76466122.91,1245368807.39,,
1527,300502.SZ,20200228,20191231,,0.91,17.22,,241624693.8,1664961107.65,,
1528,300503.SZ,20200229,20191231,,-0.51,-14.89,,-168441676.42,1822073500.75,,
1529,300504.SZ,20200229,20191231,,0.4,6.01,,116385700.0,2457548000.0,,
1530,300506.SZ,20200227,20191231,,0.31,8.06,,216355200.0,4089823600.0,,
1531,300507.SZ,20200229,20191231,,0.31,6.96,,116502767.64,1275223848.02,,
1532,300508.SZ,20200227,20191231,,0.7328,13.23,,74699650.26,606628135.42,,
1533,300509.SZ,20200228,20191231,,0.193,7.37,,61625549.22,1412172219.93,,
1534,300510.SZ,20200229,20191231,,-1.34,-33.02,,-1190827400.0,3925518900.0,,
1535,300511.SZ,20200229,20191231,,0.5,13.05,,200149095.4,3841747743.57,,
1536,300512.SZ,20200228,20191231,,0.43,8.52,,132825062.86,2200960276.39,,
1537,300513.SZ,20200228,20191231,,0.5145,6.72,,189409354.84,3745260211.18,,
1538,300514.SZ,20200229,20191231,,0.2685,9.74,,60793100.0,1147198800.0,,
1539,300515.SZ,20200225,20191231,,0.2144,8.97,,50569247.52,660204823.45,,
1540,300516.SZ,20200229,20191231,,0.35,5.85,,61118000.0,1224277300.0,,
1541,300517.SZ,20200325,20191231,,0.25,3.95,,32422550.62,1421155976.17,,
1542,300518.SZ,20200229,20191231,,-2.1,-19.69,,-218072300.0,1366492700.0,,
1543,300519.SZ,20200219,20191231,,0.59,12.16,,108631848.78,860880620.45,,
1544,300520.SZ,20200229,20191231,,0.44,7.62,,123707838.59,2708362238.12,,
1545,300521.SZ,20200226,20191231,,0.0438,1.23,,5424179.9,587014388.42,,
1546,300522.SZ,20200229,20191231,,0.6186,11.16,,81671903.18,708330673.44,,
1547,300523.SZ,20200314,20191231,,0.5392,8.64,,187875139.98,2670121015.39,,
1548,300525.SZ,20200229,20191231,,0.542,13.96,,142698200.0,1818354900.0,,
1549,300526.SZ,20200228,20191231,,0.18,5.53,,44739216.13,1127734181.1,,
1550,300527.SZ,20200228,20191231,,0.1721,7.55,,210248932.92,3966693863.33,,
1551,300528.SZ,20200226,20191231,,0.02,0.54,,-21541902.12,2560142390.3,,
1552,300529.SZ,20200206,20191231,,1.37,30.28,,680891431.35,2489119263.92,,
1553,300530.SZ,20200229,20191231,,0.28,5.65,,38494077.27,588223290.5,,
1554,300531.SZ,20200229,20191231,,0.17,5.43,,70387118.12,1912848331.52,,
1555,300532.SZ,20200229,20191231,,0.18,6.32,,51532113.21,1715737966.93,,
1556,300533.SZ,20200228,20191231,,1.65,10.15,,178571792.15,1936060245.85,,
1557,300534.SZ,20200228,20191231,,0.0421,2.11,,19608000.1,809983825.51,,
1558,300535.SZ,20200229,20191231,,0.38,5.41,,43599960.7,883337255.31,,
1559,300536.SZ,20200228,20191231,,0.18,8.91,,58736700.0,1408843000.0,,
1560,300537.SZ,20200228,20191231,,0.3918,5.82,,72869399.54,1903224964.44,,
1561,300538.SZ,20200228,20191231,,0.27,9.18,,58832100.0,918914700.0,,
1562,300539.SZ,20200228,20191231,,0.05,2.38,,12653700.0,998096700.0,,
1563,300540.SZ,20200218,20191231,,0.1162,2.62,,9671797.48,962047383.1,,
1564,300541.SZ,20200227,20191231,,0.39,8.8,,82832811.76,1841646683.78,,
1565,300542.SZ,20200229,20191231,,0.24,8.34,,79604232.34,1060788566.9,,
1566,300543.SZ,20200228,20191231,,0.75,12.9,,97736200.0,1251136500.0,,
1567,300545.SZ,20200226,20191231,,0.56,12.83,,87357169.93,1451575537.75,,
1568,300546.SZ,20200229,20191231,,0.89,15.2,,137138758.47,1105159064.66,,
1569,300547.SZ,20200228,20191231,,0.52,13.84,,126190619.88,989708294.26,,
1570,300548.SZ,20200229,20191231,,0.09,1.27,,9100306.86,766454873.69,,
1571,300549.SZ,20200229,20191231,,0.17,4.34,,26201161.44,738110471.91,,
1572,300550.SZ,20200229,20191231,,0.38,7.41,,45000300.0,954498300.0,,
1573,300551.SZ,20200228,20191231,,0.4057,7.9,,48923990.41,896726699.24,,
1574,300552.SZ,20200229,20191231,,7.67,70.74,,946502184.14,3035101533.37,,
1575,300553.SZ,20200221,20191231,,0.45,6.46,,19646372.73,376869355.12,,
1576,300554.SZ,20200229,20191231,,0.1034,1.94,,12046587.76,916776232.5,,
1577,300555.SZ,20200225,20191231,,0.0256,0.81,,4542650.38,798051680.82,,
1578,300556.SZ,20200229,20191231,,0.25,5.63,,32624084.04,1027635744.82,,
1579,300557.SZ,20200228,20191231,,0.18,2.1,,16174300.0,900714800.0,,
1580,300558.SZ,20200228,20191231,,0.56,9.75,,255858000.0,4080843700.0,,
1581,300559.SZ,20200228,20191231,,0.76,23.9,,231966533.57,1256927409.55,,
1582,300560.SZ,20200229,20191231,,0.27,9.35,,70785938.07,1193924906.17,,
1583,300561.SZ,20200229,20191231,,0.0769,2.71,,20219868.0,763258213.23,,
1584,300562.SZ,20200229,20191231,,0.16,5.54,,36542400.0,977752300.0,,
1585,300563.SZ,20200228,20191231,,0.67,10.61,,61632561.72,707177166.1,,
1586,300564.SZ,20200227,20191231,,1.86,28.04,,160592900.0,1680617600.0,,
1587,300565.SZ,20200228,20191231,,-0.39,-11.49,,-98298719.54,957323219.11,,
1588,300566.SZ,20200229,20191231,,0.43,10.3,,78071100.0,1968431300.0,,
1589,300567.SZ,20200228,20191231,,1.08,20.85,,302666770.63,4276837320.56,,
1590,300568.SZ,20200229,20191231,,0.65,6.95,,63280165.75,5390973722.02,,
1591,300569.SZ,20200229,20191231,,1.2,14.17,,330127298.63,5817308951.68,,
1592,300570.SZ,20200229,20191231,,0.7302,13.48,,192972228.42,1484420106.85,,
1593,300571.SZ,20200229,20191231,,2.18,43.53,,391420163.17,2290007823.17,,
1594,300572.SZ,20200222,20191231,,0.98,24.76,,213040800.0,1503276800.0,,
1595,300573.SZ,20200227,20191231,,0.47,6.92,,40018000.0,856062200.0,,
1596,300575.SZ,20200228,20191231,,1.14,12.23,,179773123.02,2238761931.42,,
1597,300576.SZ,20200229,20191231,,0.32,8.4,,45879090.51,709545964.48,,
1598,300577.SZ,20200229,20191231,,1.04,30.21,,285928634.3,1972666231.69,,
1599,300578.SZ,20200228,20191231,,0.54,13.65,,112897497.35,1497822028.98,,
1600,300579.SZ,20200225,20191231,,0.547,15.39,,110202900.0,1319678200.0,,
1601,300580.SZ,20200227,20191231,,0.8482,11.7,,193895800.0,1855771500.0,,
1602,300581.SZ,20200229,20191231,,0.29,7.73,,49815013.87,795094611.03,,
1603,300582.SZ,20200226,20191231,,0.52,10.13,,112293151.22,1684543807.21,,
1604,300583.SZ,20200229,20191231,,0.5,2.8,,67449665.23,3105981353.38,,
1605,300584.SZ,20200226,20191231,,0.8131,15.9,,114646000.0,868874600.0,,
1606,300585.SZ,20200229,20191231,,0.1475,5.01,,17019109.87,771516843.26,,
1607,300586.SZ,20200229,20191231,,0.37,13.7,,107416459.57,1857999397.58,,
1608,300587.SZ,20200228,20191231,,0.67,12.19,,186606314.61,2372775148.92,,
