,ts_code,trade_date,circ_mv,float_share,pb,pe
407,000935.SZ,20200417,1019954.0311,76343.8646,2.5226,14.6617
408,000936.SZ,20200417,874713.0933,88533.7139,1.7185,27.2723
409,000937.SZ,20200417,886512.9518,290659.9842,0.5151,12.359
410,000938.SZ,20200417,7681357.377,204291.4196,2.7835,45.085
411,000948.SZ,20200417,370445.6124,32045.4682,2.0719,58.93
412,000949.SZ,20200417,504095.3168,125709.5553,1.3353,38.9258
413,000950.SZ,20200417,462714.7696,86813.2776,1.1421,11.6891
414,000951.SZ,20200417,1556493.4752,67090.236,2.2276,12.7262
415,000952.SZ,20200417,288191.0532,25169.5243,2.483,19.3132
416,000953.SZ,20200417,181728.7321,29405.9437,,
417,000955.SZ,20200417,623614.086,53759.835,10.1698,
418,000957.SZ,20200417,459491.8456,59289.2704,1.6648,125.6453
419,000958.SZ,20200417,483680.2194,109927.3226,1.3207,170.3985
420,000959.SZ,20200417,1486787.288,505709.9619,0.5746,6.4694
421,000960.SZ,20200417,1410109.576,166876.8729,1.1369,16.6023
422,000961.SZ,20200417,2899792.3126,371768.2452,1.4749,13.2578
423,000962.SZ,20200417,272433.5951,44083.106,2.332,91.1601
424,000963.SZ,20200417,3256348.5879,174978.4303,2.7924,14.3629
425,000965.SZ,20200417,345157.4083,110983.0895,0.6502,18.189
426,000966.SZ,20200417,431122.5071,110828.408,1.054,20.6589
427,000967.SZ,20200417,1216469.52,200406.8402,1.2703,20.6766
428,000968.SZ,20200417,644446.9953,77644.2163,1.8454,11.8338
429,000969.SZ,20200417,583484.5925,100083.1205,1.3392,36.3059
430,000970.SZ,20200417,992766.4,106520.0,2.1709,39.9845
431,000971.SZ,20200417,169800.4287,78976.9436,1.2305,
432,000972.SZ,20200417,242183.0438,77128.3579,5.48,486.7239
433,000973.SZ,20200417,450808.3851,96739.9968,1.9172,103.9224
434,000975.SZ,20200417,2035560.6113,123742.2864,3.6061,37.7549
435,000976.SZ,20200417,813162.2192,159443.5724,1.8649,55.883
436,000977.SZ,20200417,5375370.2967,144111.8042,4.6687,81.6184
437,000978.SZ,20200417,169945.2166,36005.3425,1.0675,30.8927
438,000980.SZ,20200417,285321.3393,124594.4713,0.2762,5.805
439,000981.SZ,20200417,362978.4996,257431.56,0.4335,
440,000982.SZ,20200417,617972.1727,426187.7053,5.5846,
441,000983.SZ,20200417,1528330.8651,315119.766,0.7225,8.4793
442,000985.SZ,20200417,170735.2215,12963.95,2.9533,
443,000987.SZ,20200417,2576595.2524,266728.287,1.5611,22.5576
444,000988.SZ,20200417,2103835.4233,100517.6982,3.4276,74.2048
445,000989.SZ,20200417,515277.0831,58888.8095,1.908,23.2402
446,000990.SZ,20200417,1039195.2634,83402.5091,0.966,18.3823
447,000993.SZ,20200417,231260.0,37300.0,1.4256,26.9178
448,000996.SZ,20200417,281865.0,34500.0,5.0926,185.6247
449,000997.SZ,20200417,1776538.8374,101632.6566,3.2039,31.3812
450,000998.SZ,20200417,1538428.8953,96939.4389,3.4102,26.4226
451,000999.SZ,20200417,2839303.1838,97839.5308,2.2611,13.4475
452,001696.SZ,20200417,491936.19,89118.875,1.4828,14.9786
453,001872.SZ,20200417,680087.728,46485.8324,0.7818,9.7041
454,001896.SZ,20200417,311388.99,92951.9373,0.664,38.4898
455,001914.SZ,20200417,1731156.0109,66685.5166,3.4479,96.1701
456,001965.SZ,20200417,387280.3337,55484.2885,0.9097,11.029
457,001979.SZ,20200417,13282679.2058,791578.0218,1.4005,8.7161
458,002001.SZ,20200417,5978334.4809,212148.1363,3.5827,19.666
459,002002.SZ,20200417,981695.0994,254985.7401,1.5205,16.3142
460,002003.SZ,20200417,365803.3965,64973.9603,1.7724,13.754
461,002004.SZ,20200417,974946.1268,180880.543,1.1425,17.2068
462,002005.SZ,20200417,284238.806,169189.7655,1.1956,
463,002006.SZ,20200417,195263.64,45516.0,2.1559,
464,002007.SZ,20200417,5878560.9254,120536.4143,10.066,53.3265
465,002008.SZ,20200417,2984675.5954,99356.7109,3.9223,18.6514
466,002009.SZ,20200417,279020.9001,37054.5684,1.3781,20.1535
467,002010.SZ,20200417,1887312.5571,318265.1867,1.3398,23.5888
468,002011.SZ,20200417,394806.1401,91390.3102,1.6639,30.1739
469,002012.SZ,20200417,288320.2621,46653.7641,2.2586,62.2928
470,002013.SZ,20200417,2937250.401,360841.5726,3.1174,30.5711
471,002014.SZ,20200417,456300.1222,50087.829,2.7624,17.0482
472,002015.SZ,20200417,247234.26,40070.3825,1.7287,1551.4288
473,002016.SZ,20200417,490407.7812,68684.5632,1.8232,7.2556
474,002017.SZ,20200417,549951.842,44494.4856,3.956,140.7551
475,002019.SZ,20200417,1518895.0256,81007.7347,3.0924,25.6699
476,002020.SZ,20200417,647274.3801,58789.6803,2.1593,15.3361
477,002021.SZ,20200417,151221.9588,68737.254,2.3222,
478,002022.SZ,20200417,854657.9883,51299.9993,3.6335,41.2555
479,002023.SZ,20200417,1004084.2274,65928.0517,3.2316,151.0436
480,002024.SZ,20200417,6881042.5066,777518.9273,0.9286,6.1822
481,002025.SZ,20200417,1110847.8195,42889.8772,3.6649,27.6235
482,002026.SZ,20200417,197967.4065,40484.1322,0.8823,13.227
483,002027.SZ,20200417,6355522.1612,1467788.028,4.6125,10.9146
484,002028.SZ,20200417,1170944.5182,58723.3961,2.9854,51.4504
485,002029.SZ,20200417,385532.983,74427.2168,0.6532,11.3038
486,002030.SZ,20200417,1809067.7381,76011.2495,10.3296,186.8268
487,002031.SZ,20200417,375821.179,188854.8638,1.4253,209.3126
488,002032.SZ,20200417,4177290.2179,61080.4243,8.2143,33.6291
489,002033.SZ,20200417,330237.5888,54948.0181,1.2926,16.2295
490,002034.SZ,20200417,415534.6654,26878.0508,1.6179,21.2381
491,002035.SZ,20200417,887834.242,78292.2612,3.6404,14.5612
492,002036.SZ,20200417,1002641.1524,71058.9052,4.483,41.0799
493,002037.SZ,20200417,145744.3354,22915.776,0.9193,17.4772
494,002038.SZ,20200417,1256449.05,102735.0,2.6149,21.9871
495,002039.SZ,20200417,426636.6935,30539.4913,1.5049,14.7007
496,002040.SZ,20200417,304415.1172,48396.68,1.1364,18.5609
497,002041.SZ,20200417,1072333.1769,87181.5591,3.8011,332.7302
498,002042.SZ,20200417,781844.8645,151814.5368,1.2419,10.4083
499,002043.SZ,20200417,554187.8681,74387.6333,3.1267,17.4457
500,002044.SZ,20200417,3879655.2652,339130.705,6.1587,54.6445
501,002045.SZ,20200417,425956.6115,46705.7688,2.5569,
502,002046.SZ,20200417,239497.8045,40869.9325,1.1361,111.6881
503,002047.SZ,20200417,621427.0501,126306.311,1.6128,23.1461
504,002048.SZ,20200417,985299.8695,54496.6742,1.232,15.4718
505,002049.SZ,20200417,3605264.0531,60623.2395,8.6164,88.9376
506,002050.SZ,20200417,4589455.0675,240663.6113,5.8772,40.8059
507,002051.SZ,20200417,888913.2336,111114.1542,0.9228,8.247
508,002052.SZ,20200417,184250.4441,74595.3215,4.5239,
509,002053.SZ,20200417,245323.456,37170.2206,1.2583,19.1289
510,002054.SZ,20200417,218049.3054,31239.1555,1.5855,26.5702
511,002055.SZ,20200417,554162.1835,42958.3088,3.1726,23.7068
512,002056.SZ,20200417,1721819.3051,162435.7835,3.2751,25.2106
513,002057.SZ,20200417,329391.8408,47946.4106,2.7579,32.3143
514,002058.SZ,20200417,250314.0912,14320.0281,14.3016,
515,002059.SZ,20200417,372704.2138,73079.2576,2.2358,10.5967
516,002060.SZ,20200417,377338.1665,120171.3906,1.167,16.1323
517,002061.SZ,20200417,435449.2205,77070.6585,1.003,6.4082
518,002062.SZ,20200417,474997.3114,95959.0528,1.7499,18.1659
519,002063.SZ,20200417,1061227.482,78031.4325,4.933,59.2396
520,002064.SZ,20200417,824732.576,155609.92,1.4713,55.1583
521,002065.SZ,20200417,3762098.2253,280753.5989,4.3924,51.7696
522,002066.SZ,20200417,199353.0,23100.0,4.4149,77.7555
523,002067.SZ,20200417,300834.984,97357.6,0.786,18.1992
524,002068.SZ,20200417,241583.302,60699.3221,1.0061,7.2133
525,002069.SZ,20200417,188714.8817,68874.0444,497.0401,60.6819
526,002071.SZ,20200417,106940.3718,52166.035,,
527,002072.SZ,20200417,81412.7322,16614.8433,36.7012,
528,002073.SZ,20200417,329945.544,82486.386,0.8853,
529,002074.SZ,20200417,2107439.8229,100931.026,2.6597,40.6325
530,002075.SZ,20200417,2780532.4327,220677.1772,5.5969,52.5756
531,002076.SZ,20200417,162347.8373,59686.7049,9.8455,
532,002077.SZ,20200417,316793.109,54060.2575,1.2039,
533,002078.SZ,20200417,2382367.1791,256997.5382,1.7527,10.7372
534,002079.SZ,20200409,765345.2444,72613.4008,4.3991,81.1505
535,002080.SZ,20200417,2005357.6829,167812.3584,1.8872,14.5319
536,002081.SZ,20200417,2121107.5962,259621.4928,1.5065,10.3285
537,002082.SZ,20200417,196338.6029,19305.664,1.464,74.7775
538,002083.SZ,20200417,675915.6116,87667.3945,1.8248,16.1021
539,002084.SZ,20200417,237455.6921,49061.0934,1.5235,18.7252
540,002085.SZ,20200417,1422543.9969,211373.5508,2.4017,15.3517
541,002086.SZ,20200417,124092.9216,54426.72,0.7777,
542,002087.SZ,20200417,355618.0328,81563.769,0.86,9.2149
543,002088.SZ,20200417,306698.5584,31359.7708,1.6025,11.5162
544,002089.SZ,20200417,337210.5673,115483.071,2.7081,
545,002090.SZ,20200417,342877.6632,38875.0185,2.7487,38.7373
546,002091.SZ,20200417,892365.0255,150992.3901,1.0893,9.0973
547,002092.SZ,20200417,1068880.6556,214634.6698,0.5657,4.4025
548,002093.SZ,20200417,949505.9041,100264.615,2.8682,73.2571
549,002094.SZ,20200417,266878.6065,65572.1392,0.969,26.9259
550,002095.SZ,20200417,481635.3062,25163.8091,5.4469,138.8105
551,002096.SZ,20200417,216206.716,37085.2,1.0699,95.2823
552,002097.SZ,20200417,540907.0493,85858.2618,1.3774,13.6282
553,002098.SZ,20200417,206924.0,35800.0,3.3531,
554,002099.SZ,20200417,1007588.7301,160444.0653,1.9334,13.1886
555,002100.SZ,20200417,1480551.7585,106821.9162,3.4957,47.1925
556,002101.SZ,20200417,313248.0613,42560.8779,0.8811,11.6426
557,002102.SZ,20200417,428260.0742,196449.5753,1.8496,
558,002103.SZ,20200417,171677.5855,38579.2327,2.3641,
559,002104.SZ,20200417,438058.4571,58799.7929,2.6959,35.686
560,002105.SZ,20200417,182776.0,36850.0,3.3174,167.2988
561,002106.SZ,20200417,684849.256,70385.3295,1.6939,24.3656
562,002107.SZ,20200417,418353.8076,34921.019,6.3732,94.6706
563,002108.SZ,20200417,494855.5455,141792.4199,1.5174,16.6126
564,002109.SZ,20200417,325359.9398,105294.4789,0.8728,13.6688
565,002110.SZ,20200417,1652687.6678,220358.3557,0.9818,5.0057
566,002111.SZ,20200417,511449.3229,34028.5644,1.9456,24.4397
567,002112.SZ,20200417,143138.083,19880.2893,3.8171,144.9742
568,002113.SZ,20200417,129831.3791,94080.7095,0.8774,
569,002114.SZ,20200417,216671.8514,32339.0823,1.3829,84.7531
570,002115.SZ,20200417,504562.3024,53167.7874,2.7347,31.7881
571,002116.SZ,20200417,310033.7462,41559.4834,2.0193,14.682
572,002117.SZ,20200417,635497.1874,54549.1148,3.8793,23.8339
573,002118.SZ,20200417,674782.2781,128042.178,1.5172,38.7748
574,002119.SZ,20200417,458644.368,36750.35,5.2468,50.5876
575,002120.SZ,20200417,6946006.5605,222485.7963,5.1714,25.7616
576,002121.SZ,20200417,390195.0,106320.1635,4.2162,
577,002122.SZ,20200417,179387.966,118799.9775,1.0631,
578,002123.SZ,20200417,1084121.3387,66469.7326,2.8031,169.3362
579,002124.SZ,20200417,1149963.0976,94104.9998,4.8826,
580,002125.SZ,20200417,451215.3404,55295.9976,3.7545,63.788
581,002126.SZ,20200417,688708.0614,75765.4633,1.921,20.6235
582,002127.SZ,20200417,2630068.1347,189622.7927,7.0078,28.2298
583,002128.SZ,20200417,1191461.9068,163437.8473,0.8675,6.9108
584,002129.SZ,20200417,4277117.8013,268326.0854,3.33,49.1283
585,002130.SZ,20200417,455273.5855,99404.713,2.0016,281.0811
586,002131.SZ,20200417,2164465.6443,578734.1295,3.0558,
587,002132.SZ,20200417,334411.2092,125247.6439,1.2305,
588,002133.SZ,20200417,198155.3187,63511.3201,0.7066,7.1872
589,002134.SZ,20200417,215118.547,24584.9768,5.4911,169.7658
590,002135.SZ,20200417,884705.6364,95851.0982,2.2316,35.6946
591,002136.SZ,20200417,175915.6939,21400.936,2.5132,54.5781
592,002137.SZ,20200417,264876.8231,36484.4109,2.927,
593,002138.SZ,20200417,1526604.5582,69867.4855,3.988,43.8598
594,002139.SZ,20200417,452616.4182,82144.5405,2.3332,16.9682
595,002140.SZ,20200417,352872.9524,52746.3307,1.6163,20.6191
596,002141.SZ,20200417,193528.832,63660.8,2.3859,489.9491
597,002142.SZ,20200417,13053292.0161,562157.2789,1.5286,11.683
598,002144.SZ,20200417,127689.2458,13970.377,0.9338,17.7836
599,002145.SZ,20200417,722374.4165,159113.3076,2.2029,16.764
600,002146.SZ,20200417,3114854.3264,389356.7908,0.8508,3.814
601,002147.SZ,20200417,81085.0382,53698.7008,0.9324,
602,002148.SZ,20200417,215151.6629,44361.1676,2.4785,65.7903
603,002149.SZ,20200417,287529.3492,42533.9274,1.5958,47.6785
604,002150.SZ,20200417,213762.7972,35508.7703,1.6413,17.7126
605,002151.SZ,20200417,1068171.0555,36694.2994,4.3735,133.7146
606,002152.SZ,20200417,2568075.8026,239336.0487,2.8553,34.102
607,002153.SZ,20200417,1437339.2102,48558.7571,3.5155,68.2016
608,002154.SZ,20200417,345514.6896,110741.8877,1.3708,73.2857
609,002155.SZ,20200417,996398.026,120192.7655,2.015,62.3628
610,002156.SZ,20200417,2850309.1426,115350.4307,4.6651,1489.339
611,002157.SZ,20200417,4071545.1616,222610.4517,6.191,241.5996
612,002158.SZ,20200417,678291.2563,52991.5044,3.3533,33.7968
613,002159.SZ,20200417,145476.7766,13854.9311,1.3441,10.8071
614,002160.SZ,20200417,358272.1307,68242.3106,1.3804,
615,002161.SZ,20200417,644221.3918,71263.4283,3.1029,
616,002162.SZ,20200417,275512.4987,85297.9872,2.8205,72.8151
617,002163.SZ,20200417,559201.2689,80345.0099,8.3757,109.1889
618,002164.SZ,20200417,147410.3031,43612.5157,3.9518,
619,002165.SZ,20200417,290359.7013,59257.0819,1.8544,33.0442
620,002166.SZ,20200417,390354.4339,44358.4584,2.8289,47.0776
621,002167.SZ,20200417,355077.261,61860.15,4.4292,
622,002168.SZ,20200417,578453.9801,79457.9643,3.0353,17.355
623,002169.SZ,20200417,680353.9132,76017.197,2.5405,89.3372
624,002170.SZ,20200417,262730.6461,69322.0702,1.7601,363.852
625,002171.SZ,20200417,820254.6717,108355.9672,1.8418,24.7089
626,002172.SZ,20200417,241014.6027,77248.2701,1.7166,
627,002173.SZ,20200417,198064.6413,37090.7568,0.9514,81.8452
628,002174.SZ,20200417,1438581.7569,66233.0459,3.6379,19.1233
629,002175.SZ,20200417,157533.4923,75374.8767,9.2277,10.289
630,002176.SZ,20200417,370082.5163,170544.9384,2.3986,
631,002177.SZ,20200417,347864.4214,76119.1294,2.1068,
632,002178.SZ,20200417,369142.1837,71125.6616,4.4803,
633,002179.SZ,20200417,3661084.0398,106488.7737,4.2604,35.3372
634,002180.SZ,20200417,3068808.8027,100682.7035,5.8053,34.0916
635,002181.SZ,20200417,520704.5528,113443.2577,1.3215,63.4821
636,002182.SZ,20200417,639958.3126,64642.2538,2.3946,7.0296
637,002183.SZ,20200417,841570.7164,211982.5482,1.4208,93.4873
638,002184.SZ,20200417,188342.5848,15695.2154,2.9895,
639,002185.SZ,20200417,3383054.1263,273931.5082,4.3402,86.8055
640,002186.SZ,20200417,284333.5697,30805.3705,1.896,63.797
641,002187.SZ,20200417,257159.3486,34242.2568,0.9333,22.8285
642,002188.SZ,20200417,112001.1738,24138.184,80.8899,
643,002189.SZ,20200417,367768.3633,22208.2345,3.2113,26.8076
644,002190.SZ,20200417,715230.3275,34518.8382,2.961,11.5695
645,002191.SZ,20200417,1193400.5685,127228.2056,1.9839,15.6714
646,002192.SZ,20200417,401895.4736,25912.0228,7.2746,
647,002193.SZ,20200417,175345.3854,26093.0633,0.661,17.7628
648,002194.SZ,20200417,894283.5872,37168.8939,7.2313,71.9557
649,002195.SZ,20200417,1698575.2857,566191.7619,1.7045,12.6604
650,002196.SZ,20200417,211376.0994,41043.9028,1.1431,
651,002197.SZ,20200417,401100.5543,43456.1814,1.9854,
652,002198.SZ,20200417,251724.8846,50750.9848,3.7741,70.1602
653,002199.SZ,20200417,205952.2391,24344.2363,5.1952,
654,002200.SZ,20200417,112795.0774,17487.6089,6.0142,33.0994
655,002201.SZ,20200417,487503.9263,33163.5324,5.2895,262.7029
656,002202.SZ,20200417,3377440.0913,338760.29,1.4687,19.0619
657,002203.SZ,20200417,1701418.3663,182555.6187,1.9565,20.0196
658,002204.SZ,20200417,594861.9699,193137.0032,0.8915,386.4541
659,002205.SZ,20200417,181080.9961,11615.2018,2.1293,430.2049
660,002206.SZ,20200417,333273.5999,96044.2651,1.5173,12.9746
661,002207.SZ,20200417,127714.6816,23738.7884,18.3876,
662,002208.SZ,20200417,358596.9963,51082.1932,1.4126,15.0189
663,002209.SZ,20200417,97505.0112,15452.4582,2.0344,119.0791
664,002210.SZ,20200417,128520.9193,132495.7931,1.1056,
665,002211.SZ,20200417,165330.3527,31018.8279,3.2631,
666,002212.SZ,20200417,2674833.3471,111497.8469,3.108,57.2726
667,002213.SZ,20200417,362766.0,20600.0,9.8393,3429.3304
668,002214.SZ,20200417,742156.5499,35732.1401,8.2112,173.5932
669,002215.SZ,20200417,439792.512,72813.3298,2.4113,16.7728
670,002216.SZ,20200417,1201824.5391,56556.4489,7.6491,166.672
671,002217.SZ,20200417,1565979.6751,269996.4957,1.4335,13.3066
672,002218.SZ,20200417,430363.9345,121571.7329,1.4796,49.2243
673,002219.SZ,20200417,418630.8966,184418.8972,16.8995,
674,002220.SZ,20200417,76029.7951,66112.8653,0.4114,
675,002221.SZ,20200417,1400737.2259,151759.1794,1.6312,14.1199
676,002222.SZ,20200417,458450.6989,42292.4999,4.7875,30.8105
677,002223.SZ,20200417,3235105.2709,86685.5646,6.1674,51.4505
678,002224.SZ,20200417,362993.6279,54259.1372,2.1635,59.1296
679,002225.SZ,20200417,279395.8712,68647.6342,1.4858,16.6782
680,002226.SZ,20200417,472438.6427,95829.3393,1.0274,28.061
681,002227.SZ,20200417,369233.8415,22030.6588,4.5136,355.4324
682,002228.SZ,20200417,392763.0402,116546.8962,1.3729,16.9116
683,002229.SZ,20200417,295405.0531,41028.4796,2.1118,697.6468
684,002230.SZ,20200417,6466175.9652,186721.8009,6.5432,140.4564
685,002231.SZ,20200417,252971.2,35680.0,4.229,52.7738
686,002232.SZ,20200417,371011.7121,40371.2418,3.1796,52.0257
687,002233.SZ,20200417,1528095.3621,116204.9705,1.6027,9.0445
688,002234.SZ,20200417,575788.8454,20615.4259,3.0824,22.1624
689,002235.SZ,20200417,459741.8306,53334.3191,2.3945,66.2647
690,002236.SZ,20200417,3151809.4732,187384.6298,3.2343,15.8695
691,002237.SZ,20200417,1239185.961,85167.42,2.8437,43.3544
692,002238.SZ,20200417,556235.2332,61735.32,2.0996,29.5285
693,002239.SZ,20200417,1246190.1639,309228.3285,2.3844,123.681
694,002240.SZ,20200417,392487.42,49060.9275,1.5614,37.1934
695,002241.SZ,20200417,5207797.8437,272089.7515,3.8561,48.5039
696,002242.SZ,20200417,2280968.7886,76312.104,6.111,27.8301
697,002243.SZ,20200417,486476.9583,36494.8956,3.1896,28.939
698,002244.SZ,20200417,1132516.7299,270290.389,0.7869,10.7122
699,002245.SZ,20200417,368581.6254,91459.4604,1.9372,33.6251
700,002246.SZ,20200417,345070.6623,44989.6561,1.6725,34.0484
701,002247.SZ,20200417,101825.5169,54452.1481,2.9146,
702,002248.SZ,20200417,243527.1365,29662.2578,19.1683,94.7795
703,002249.SZ,20200417,610233.3414,163601.432,1.2412,
704,002250.SZ,20200417,1477678.8308,89664.9776,2.6025,405.676
705,002251.SZ,20200417,749004.7255,86390.3951,0.9604,48.149
706,002252.SZ,20200417,4047524.1975,497238.8449,2.22,
707,002253.SZ,20200417,269169.1403,20737.2219,2.1028,53.3053
708,002254.SZ,20200417,745208.9632,61082.7019,3.1784,34.4556
709,002255.SZ,20200417,219106.5696,64443.1087,0.7505,
710,002256.SZ,20200417,229177.9896,138895.7513,1.827,
711,002258.SZ,20200417,776418.5235,52213.7541,2.4699,25.0608
712,002259.SZ,20200417,163185.1903,71572.4519,7.2692,
713,002261.SZ,20200417,842435.1326,92677.1323,4.0166,455.492
714,002262.SZ,20200417,1182363.094,88699.4069,3.753,20.4858
715,002263.SZ,20200417,405717.7464,187832.29,1.8209,67.3976
716,002264.SZ,20200417,307092.3993,67940.7963,3.5945,180.7917
717,002265.SZ,20200417,231670.2326,30523.0873,2.576,
718,002266.SZ,20200417,622268.5888,163754.8918,2.2504,68.4519
719,002267.SZ,20200417,659460.7389,111207.5445,1.0995,16.3157
720,002268.SZ,20200417,1914511.1048,83712.7724,4.2037,159.501
721,002269.SZ,20200417,592950.0,251250.0,2.892,146.9095
722,002270.SZ,20200417,376852.4936,73892.6458,1.6293,23.6077
723,002271.SZ,20200417,4117887.6931,109605.7411,5.5949,38.9697
724,002272.SZ,20200417,139278.4056,32465.8288,1.4056,41.0244
725,002273.SZ,20200417,1633544.0991,118030.643,3.2927,35.9777
726,002274.SZ,20200417,514961.5224,93799.913,1.9132,36.8129
727,002275.SZ,20200417,731279.2667,53339.115,2.8692,19.5759
728,002276.SZ,20200417,844681.5417,103388.1936,1.9911,75.7281
729,002277.SZ,20200417,490748.8256,139417.28,0.7202,10.821
730,002278.SZ,20200417,197791.2732,34398.4823,1.8436,70.3071
731,002279.SZ,20200417,407543.114,61009.4482,4.9657,
732,002280.SZ,20200417,438993.5636,176302.636,2.3919,
733,002281.SZ,20200417,1979609.5885,63388.0752,4.6889,63.549
734,002282.SZ,20200417,164152.3077,23517.5226,1.3797,35.4571
735,002283.SZ,20200417,356372.6029,95542.2528,0.9213,12.2868
736,002284.SZ,20200417,327921.7803,68602.8829,1.3963,442.5698
737,002285.SZ,20200417,552684.5165,200976.1878,1.0543,68.3875
738,002286.SZ,20200417,281370.5292,36925.2663,1.7798,65.5072
739,002287.SZ,20200417,1069007.4091,52712.3969,4.9954,33.7327
740,002288.SZ,20200417,349924.7122,75741.2797,2.7403,124.7061
741,002289.SZ,20200417,320613.0279,25876.7577,10.525,
742,002290.SZ,20200417,110593.8156,21600.3546,3.1679,19.7767
743,002291.SZ,20200417,846911.1831,39892.1895,4.6423,1754.9658
744,002292.SZ,20200417,572679.9999,81346.5909,2.3703,79.5534
745,002293.SZ,20200417,682295.362,77798.787,1.8832,13.6279
746,002294.SZ,20200417,1953683.8524,104586.93,3.0029,27.3204
747,002295.SZ,20200417,167620.7675,25018.025,1.4106,35.1324
748,002296.SZ,20200417,257577.1763,32896.1911,1.9171,43.9959
749,002297.SZ,20200417,247267.8902,47009.1046,1.7987,91.5885
750,002298.SZ,20200417,430679.8371,52779.3918,1.2658,32.2877
751,002299.SZ,20200417,2468331.4551,109606.1925,3.2005,6.8469
752,002300.SZ,20200417,401729.9455,59692.4139,2.7141,20.7047
