,ts_code,ann_date,f_ann_date,end_date,accounts_receiv,cap_rese,intan_assets,total_cur_assets,total_cur_liab,total_share,undistr_porfit
210,002023.SZ,20200331,20200331,20191231,608537529.34,1884232770.98,342185681.95,1783946996.34,1027248087.4,756791003.0,754567458.37
211,002024.SZ,20200418,20200418,20191231,7194464000.0,37249004000.0,14694322000.0,120761474000.0,121256981000.0,9310040000.0,41277886000.0
212,002025.SZ,20200414,20200414,20191231,1531096178.2,482212206.58,107328419.22,4780853094.64,1797375195.46,429000000.0,1580855442.03
213,002028.SZ,20200418,20200418,20191231,2513780034.2,70464714.48,249485382.93,6831140739.84,3596145479.48,760209282.0,3877336973.76
214,002029.SZ,20200418,20200418,20191231,412186445.39,1884175114.04,364999486.62,5244429619.38,3084488999.21,755670000.0,2611319118.61
215,002031.SZ,20200417,20200417,20191231,264386725.26,39795664.02,206642257.15,3025611539.03,1854983498.96,2199395670.0,681784510.33
216,002033.SZ,20200331,20200331,20191231,7426174.03,558181470.87,81466805.43,1178574032.08,161230410.75,549490711.0,1230789406.92
217,002039.SZ,20200327,20200327,20191231,52053423.53,1144060127.08,38258790.8,543510221.36,2915592074.48,305398662.0,1169607921.22
218,002046.SZ,20200411,20200411,20191231,471786662.88,1537119454.01,412779855.03,2393252437.21,1510083310.23,524349078.0,551156688.82
219,002049.SZ,20200402,20200402,20191231,1313498304.43,619021334.29,640899555.09,4404385327.68,1618282363.03,606817968.0,2825167328.51
220,002053.SZ,20200328,20200328,20191231,756089248.94,2086599049.78,234726479.05,2782865720.82,1223010598.27,760978566.0,1003125924.45
221,002054.SZ,20200229,20200229,20191231,452962705.49,131783571.94,103776171.16,1455800592.18,693272621.38,419230828.0,1185359979.67
222,002056.SZ,20200312,20200312,20191231,1422576733.48,14004787.33,318787962.82,5311310423.99,2893166281.39,1643600000.0,3049682888.99
223,002057.SZ,20200420,20200420,20191231,468631277.54,342619082.18,155286805.33,1223796725.83,523565260.17,575287776.0,464631553.75
224,002058.SZ,20200331,20200331,20191231,22651715.92,374887.25,6224983.94,165745210.65,26358163.3,143448332.0,14632203.01
225,002060.SZ,20200414,20200414,20191231,3347004776.98,647154500.53,261808473.1,12163798174.37,13532936051.39,1202262058.0,1168163564.34
226,002066.SZ,20200331,20200331,20191231,704448331.6,162971544.09,269547900.71,2520733015.79,2670960340.48,231000000.0,35262537.76
227,002067.SZ,20200403,20200403,20191231,438209973.44,1657060636.26,175090815.44,2345577646.52,1118808553.12,1111201000.0,1446360676.08
228,002075.SZ,20200331,20200331,20191231,54061002.69,-608601669.4,369924065.3,6796582779.8,3843644456.52,2206771772.0,3194840712.38
229,002080.SZ,20200318,20200318,20191231,3339367749.11,4907964657.44,1363753410.07,10623587154.66,11651558061.49,1678123584.0,3744744358.41
230,002084.SZ,20200331,20200331,20191231,591716386.65,606671878.2,145651475.36,1996463187.96,995380978.95,506392628.0,545498149.16
231,002097.SZ,20200326,20200326,20191231,3699920150.74,2325334521.65,523729420.14,9374220531.41,8206616148.06,1087737465.0,1369397296.0
232,002099.SZ,20200123,20200123,20191231,459781564.19,2670350322.0,533455319.46,3062429817.76,940281788.69,1618715253.0,1525328398.95
233,002106.SZ,20200411,20200411,20191231,1348227338.3,2037997973.73,95472995.33,3849901674.16,1094369685.98,705816160.0,1005145792.67
234,002109.SZ,20200418,20200418,20191231,164820736.49,2231086397.98,161273135.79,1080979261.76,454307855.07,1052944789.0,271067533.39
235,002110.SZ,20200416,20200416,20191231,144560741.11,5043744939.97,1438416512.93,16330680177.51,10112611273.24,2451576238.0,10184758935.28
236,002112.SZ,20200416,20200416,20191231,298497869.42,84250128.63,39292263.1,732651409.09,610473876.65,201600000.0,71523488.41
237,002114.SZ,20200317,20200317,20191231,1404439.27,1495443568.73,895492673.52,511643420.8,446682530.12,323395267.0,-297323476.81
238,002117.SZ,20200414,20200414,20191231,272173835.08,249782710.21,97335535.94,1346446128.3,657154781.93,545666421.0,562991326.83
239,002119.SZ,20200324,20200324,20191231,359341265.35,112157508.69,73879465.94,989190832.5,793245053.74,375284000.0,347436611.14
240,002127.SZ,20200416,20200416,20191231,789704130.2,1478936371.22,560149124.79,4010741825.28,626087891.33,2454870403.0,2940625317.63
241,002129.SZ,20200328,20200328,20191231,2451158753.86,7719080936.49,1869835632.19,16214610476.8,15589432882.77,2785156473.0,2714994862.56
242,002134.SZ,20200228,20200228,20191231,134716518.56,302271856.05,10200766.3,312470655.54,177962132.45,245849768.0,-177513649.61
243,002135.SZ,20200310,20200310,20191231,3155632357.75,2085968875.04,200983187.2,8574280065.2,6785308428.67,1034402200.0,1048274879.35
244,002136.SZ,20200229,20200229,20191231,45662077.11,350260215.01,38893457.9,357762149.18,171193178.21,215020000.0,108971632.79
245,002138.SZ,20200317,20200317,20191231,985585726.07,1980020825.42,403752904.25,2311262069.41,1476387163.03,806318354.0,1526703552.3
246,002139.SZ,20200331,20200331,20191231,1344601325.89,456556282.32,228997071.35,3337956466.79,1769097151.29,1018775769.0,866301932.11
247,002140.SZ,20200331,20200331,20191231,956936710.29,90965794.97,142885036.94,4979828661.48,3829139775.81,535241440.0,1387267742.78
248,002145.SZ,20200410,20200410,20191231,421488476.98,865573502.52,223976701.45,1906980453.38,1969743804.57,1591245576.0,1149979399.5
249,002146.SZ,20200408,20200408,20191231,4191974937.87,5043631212.28,1191451378.52,234529997324.55,177578022768.29,4348163851.0,26089278918.36
250,002149.SZ,20200418,20200418,20191231,482907044.01,1244288150.86,280473687.64,2579232052.25,1904359964.0,425414274.0,73556640.43
251,002152.SZ,20200331,20200331,20191231,1518071334.24,2008211946.49,214490194.78,9705278758.74,4189362469.93,2408993951.0,4227900992.93
252,002155.SZ,20200324,20200324,20191231,149595617.76,1291066583.73,573986475.51,1344287994.75,1578344427.0,1202039474.0,2158942144.36
253,002156.SZ,20200331,20200331,20191231,1611759825.11,3748660431.21,271700421.0,6061233062.43,7252708532.77,1153704572.0,969345143.62
254,002162.SZ,20200328,20200328,20191231,160851924.89,71511084.62,69851177.01,822957225.85,936884061.63,853775000.0,-145953237.83
255,002163.SZ,20200318,20200318,20191231,1123702834.46,444976768.86,135191465.03,3026423770.07,3627562562.95,803550000.0,-643489671.69
256,002165.SZ,20200313,20200313,20191231,323033604.24,298214621.61,230820194.28,1488940135.44,1538023836.54,602058110.0,574907003.41
257,002166.SZ,20200415,20200415,20191231,175413242.99,604101899.63,50382304.32,1638564351.19,684114494.28,565214740.0,525397986.4
258,002167.SZ,20200324,20200324,20191231,98649336.54,598163301.5,515853366.8,578463016.62,1374277413.27,620946000.0,-337983094.32
259,002172.SZ,20200416,20200416,20191231,432338971.59,1151301693.38,189481330.1,2387826683.41,4053927701.84,776481362.0,-509400704.71
260,002175.SZ,20200318,20200318,20191231,51868519.49,384316933.32,37803351.53,260297736.16,342263878.74,753778212.0,-943654738.2
261,002179.SZ,20200331,20200331,20191231,4144629895.46,2087535598.54,190795741.69,12254917019.42,6000367469.46,1070162326.0,3866279051.06
262,002181.SZ,20200309,20200309,20191231,151384752.01,1340198622.94,725981645.82,2660150761.18,324266061.1,1161058174.0,1213169402.06
263,002182.SZ,20200318,20200318,20191231,1100972961.16,466095659.95,204707675.74,2770180864.71,2280357767.81,646422538.0,1448100368.61
264,002183.SZ,20200408,20200408,20191231,12453212167.0,1293758745.0,1077503956.0,33220802448.0,29759608722.0,2122697819.0,1688417723.0
265,002186.SZ,20200414,20200414,20191231,66032333.55,549627510.94,99762094.76,903621401.24,413971907.64,308463955.0,487672361.01
266,002187.SZ,20200415,20200415,20191231,101906395.32,914689047.68,46057537.25,2297296037.09,1477704120.44,342422568.0,1222525242.46
267,002190.SZ,20200402,20200402,20191231,459310680.36,1346392360.85,75811786.38,1094000376.41,599941653.28,358729343.0,654200349.64
268,002191.SZ,20200415,20200415,20191231,595799115.28,1441633666.7,308123834.69,3508252991.82,1391992761.11,1464870450.0,3505801013.1
269,002199.SZ,20200418,20200418,20191231,75455960.4,515558111.33,3049216.6,283750196.58,73334440.78,243442363.0,-381278871.86
270,002200.SZ,20200409,20200409,20191231,391764574.78,775584960.03,14622126.64,2457623291.55,2930360785.71,184132890.0,-803665638.98
271,002202.SZ,20200401,20200401,20191231,15562565124.24,12084389157.11,3385001763.39,48444167870.06,49568899507.52,4225067647.0,11283498199.13
272,002205.SZ,20200416,20200416,20191231,337302278.05,522209385.35,122016426.14,977154493.97,1561630389.12,116152018.0,181843630.83
273,002206.SZ,20200413,20200413,20191231,493902415.28,877107643.4,265896217.33,2426078063.95,2480947443.47,1223028645.0,682120288.26
274,002208.SZ,20200414,20200414,20191231,,97935680.72,1607457.16,15584624457.08,11401823424.2,512160000.0,1230256544.41
275,002211.SZ,20200407,20200407,20191231,145392380.23,1027351290.22,23588101.55,756710017.1,369098983.34,432475779.0,-782298820.11
276,002222.SZ,20200418,20200418,20191231,136180179.06,66363040.14,23130888.48,570061769.22,69024700.99,427500000.0,383714837.32
277,002223.SZ,20200418,20200418,20191231,974260306.07,1783962751.06,589128526.84,4161119723.51,1575181836.1,1002476929.0,2911339165.73
278,002225.SZ,20200325,20200325,20191231,1434199232.85,907510950.51,325864476.11,3880106291.03,2645405695.66,1033758779.0,778498701.09
279,002231.SZ,20200331,20200331,20191231,203648501.55,166154483.05,2069297.0,726981776.79,183510309.42,356800000.0,45006527.16
280,002232.SZ,20200418,20200418,20191231,368175091.8,261881882.26,56168391.88,1571682970.8,571556060.12,408548455.0,438002152.68
281,002233.SZ,20200317,20200317,20191231,40697341.15,3737677314.85,658618856.69,5283019332.28,1773841982.99,1192275016.0,4211143499.29
282,002236.SZ,20200403,20200403,20191231,13241196380.65,1882855119.53,411758785.31,22975441222.61,12531260389.01,3003713230.0,10248023654.54
283,002237.SZ,20200320,20200320,20191231,75554320.79,767703751.68,359656656.15,10842086927.52,10917424119.54,910400000.0,2571584251.3
284,002238.SZ,20200410,20200410,20191231,94903928.54,220512268.4,310717240.92,1671699145.77,983767797.85,617353200.0,1515981031.77
285,002239.SZ,20200417,20200417,20191231,943394265.33,896766226.93,482632195.57,3572109970.62,2683577261.84,3131359417.0,1161510850.16
286,002241.SZ,20200417,20200417,20191231,8103952322.76,2996990669.12,2397093993.54,17703782383.15,17557763188.64,3245103948.0,9163016394.27
287,002242.SZ,20200401,20200401,20191231,205666452.78,887495433.37,122850937.25,5522092829.14,3700078976.85,767312000.0,1668241303.12
288,002243.SZ,20200325,20200325,20191231,671291619.99,1566745035.25,274211733.46,3685835271.45,1435019454.35,1164606059.0,1928608506.57
289,002245.SZ,20200229,20200229,20191231,998641642.53,647087.53,160018847.44,3315190632.53,2704121366.29,981311778.0,1051225838.83
290,002248.SZ,20200402,20200402,20191231,25688008.58,734444022.23,7824420.01,404017565.74,482788330.9,307495600.0,-980822103.36
291,002254.SZ,20200331,20200331,20191231,72066078.95,226480557.77,166070849.48,2064471948.12,696974950.26,610833600.0,1148308457.06
292,002258.SZ,20200312,20200312,20191231,742914886.79,810149198.1,411395302.73,2886530650.5,2215859698.34,524376406.0,1602043584.65
293,002261.SZ,20200414,20200414,20191231,417003756.0,1927869623.68,165958238.21,1372068042.87,384773621.08,1100766874.0,-594532801.18
294,002262.SZ,20200328,20200328,20191231,554068925.91,154749998.01,106190604.64,3003446293.29,515915084.29,1019387711.0,2202878562.95
295,002263.SZ,20200415,20200415,20191231,96388411.4,812374431.53,65908739.7,772833359.39,205587277.18,1878360100.0,-501004162.99
296,002285.SZ,20200331,20200331,20191231,1324081261.15,534340467.82,4751718.22,8853265012.69,5758204054.18,2037756672.0,1898957523.2
297,002292.SZ,20200410,20200410,20191231,521459969.66,2072555279.5,275471637.84,2195000610.83,2072220913.93,1357159525.0,294453636.24
298,002293.SZ,20200418,20200418,20191231,509928550.38,802415643.56,292203032.9,3761458723.57,1098574452.22,830607261.0,2079765210.71
299,002294.SZ,20200411,20200411,20191231,658975408.65,144358433.42,1137247997.14,3089663300.49,777500072.48,1046016000.0,4822055732.56
300,002296.SZ,20200410,20200410,20191231,387210575.72,675296222.0,49875176.79,1249065286.97,293752251.78,376656420.0,493429402.21
301,002299.SZ,20200328,20200328,20191231,738903484.58,4182591045.64,218079327.93,4151843230.65,4403264354.44,1239480517.0,4443797893.52
302,002300.SZ,20200410,20200410,20191231,1109104559.7,347793029.91,172865642.51,2333216279.31,2229370793.99,596970000.0,296455847.99
303,002302.SZ,20200410,20200410,20191231,9081592997.14,2806410525.47,433426774.85,19109897596.66,12460088810.37,1262354304.0,2929541255.63
304,002303.SZ,20200328,20200328,20191231,1088781408.55,1243220158.45,517803063.72,3641441513.74,1785788780.45,1531323685.0,1676028446.38
305,002306.SZ,20200317,20200317,20191231,10577279.61,346368820.29,,54282855.85,58342758.59,800000000.0,-1171712685.4
306,002308.SZ,20200418,20200418,20191231,233644849.82,1450217084.77,91973167.84,1999874058.03,441245161.61,906214651.0,-212989346.72
307,002312.SZ,20200331,20200331,20191231,227077052.68,2847504246.53,492558446.21,2767887519.18,3625306782.0,1378091733.0,-933325139.45
308,002315.SZ,20200208,20200208,20191231,44711811.54,1078559498.33,75812023.69,1628177090.33,825961317.38,235000000.0,370955651.62
309,002318.SZ,20200331,20200331,20191231,709813991.09,767391104.8,212837077.9,3322010568.14,1368502527.47,841537803.0,1384816182.78
310,002320.SZ,20200305,20200305,20191231,13043920.94,1535944293.58,43903706.3,1662741366.99,227873049.81,990636972.0,995387289.8
311,002324.SZ,20200321,20200321,20191231,1273195738.47,337951669.95,129704033.93,2552456832.47,1453175135.41,528157457.0,1326656089.71
312,002326.SZ,20200417,20200417,20191231,634259300.03,888133889.47,506030391.07,2672905628.62,3004177475.64,878996469.0,1229788973.69
313,002329.SZ,20200415,20200415,20191231,366337446.57,1179812724.5,323822230.2,1938356464.83,1834568025.46,837640035.0,103952433.08
314,002333.SZ,20200411,20200411,20191231,30857327.52,454386541.61,93280202.93,846822575.79,87725515.38,502603600.0,211152688.13
315,002337.SZ,20200411,20200411,20191231,319947822.09,424574892.85,31199557.49,1220760931.28,266729569.87,588615750.0,136379576.4
316,002344.SZ,20200411,20200411,20191231,4195634.24,1620705702.57,19981952.91,2463283382.88,2305191513.55,1282745046.0,4239919174.7
317,002350.SZ,20200328,20200328,20191231,1065246638.23,789568009.94,150181579.7,2162302491.94,1397632703.28,493066161.0,499265102.02
318,002352.SZ,20200324,20200324,20191231,12044542725.83,16124018594.16,10008036356.04,42897020225.26,30982063788.03,4414585265.0,19737192610.27
319,002353.SZ,20200410,20200410,20191231,2974772486.32,3719786559.01,352995523.02,12985058734.01,6187378166.57,957853992.0,4844574328.69
320,002362.SZ,20200328,20200328,20191231,134079460.27,975424717.19,42556891.9,981804271.14,341763080.77,216989292.0,-357280677.47
321,002367.SZ,20200331,20200331,20191231,861497162.34,1181623460.31,203181596.75,3969574514.78,2713713439.35,797652687.0,755269517.83
322,002370.SZ,20200314,20200314,20191231,73035205.84,1307156680.18,57720614.88,1482119276.71,173376163.71,536507786.0,-1475947883.73
323,002372.SZ,20200417,20200417,20191231,263549689.59,174816085.13,264794413.41,3093920641.95,892505794.72,1573112988.0,1638992164.29
324,002373.SZ,20200415,20200415,20191231,3356514708.06,4414886844.02,785107509.26,9963735532.53,6527877338.61,1490639775.0,3125449117.07
325,002374.SZ,20200415,20200415,20191231,1425269038.85,1807828508.69,117375441.35,2619606865.31,2464521814.93,877427468.0,-270461182.41
326,002375.SZ,20200417,20200417,20191231,11683635899.72,1908836804.43,246555950.81,18369542508.3,13249164002.5,1339996498.0,4587399427.17
327,002379.SZ,20200320,20200320,20191231,199271105.08,568468695.85,267138073.15,1158317914.54,881161057.85,926400000.0,66585562.15
328,002382.SZ,20200415,20200415,20191231,685329973.16,5667442501.76,942827833.09,3444821485.86,2657552415.48,964031086.0,1196503472.2
329,002395.SZ,20200414,20200414,20191231,78904521.37,427314904.5,63545802.04,868166777.86,453339665.44,178806000.0,209671333.95
330,002396.SZ,20200327,20200327,20191231,1831113503.48,686445479.89,110456746.39,5978336958.89,2754864333.17,583280278.0,2698308536.28
331,002398.SZ,20200331,20200331,20191231,1934715566.95,230365190.79,124106837.71,3110127180.32,1517147522.38,692508627.0,1850877852.47
332,002401.SZ,20200328,20200328,20191231,122874355.14,44236258.65,6073113.59,3110170697.24,2336416305.07,303240000.0,539697593.18
333,002402.SZ,20200409,20200409,20191231,772371933.55,329949272.83,177268293.82,2674445587.83,1639744278.78,872213510.0,784384794.38
334,002404.SZ,20200415,20200415,20191231,397675782.15,645362874.45,49306414.56,2100368115.63,1107918646.7,577673641.0,461577776.09
335,002410.SZ,20200326,20200326,20191231,559408187.18,508827359.4,372693323.39,2950454862.92,2809308719.73,1128528738.0,1343920452.8
336,002419.SZ,20200320,20200320,20191231,101068482.88,1309091635.97,913151009.05,9589798092.32,9536870215.23,1200300000.0,3881954133.7
337,002428.SZ,20200327,20200327,20191231,79292746.67,328469662.08,380604014.44,628839932.13,410760623.98,653120000.0,360309142.19
338,002429.SZ,20200411,20200411,20191231,3612327272.08,154221398.41,365050751.28,16271776428.94,11172903857.88,4526940607.0,4737672122.19
339,002436.SZ,20200331,20200331,20191231,1070085430.97,27580556.36,131337976.51,2400249205.49,1430536982.46,1487907504.0,1184879324.04
