,ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
2579,000048.SZ,20180814,罗爱华,F,其他,战略委员会召集人,硕士,中国,1960,20120628,20180813
2580,000048.SZ,20180814,罗爱华,F,其他,审计委员会委员,硕士,中国,1960,20120628,20180813
2581,000048.SZ,20180814,罗爱华,F,董事会成员,董事长,硕士,中国,1960,20030630,20180813
2582,000060.SZ,20180814,吴圣辉,M,董事会成员,董事,硕士,中国,197007,20150707,
2583,000048.SZ,20180814,熊伟,M,董事会成员,董事长,本科,中国,1978,20180813,
2584,000498.SZ,20180810,吕思忠,M,监事,监事,硕士,中国,196405,20121115,20180809
2585,000498.SZ,20180810,吕思忠,M,监事,监事会主席,硕士,中国,196405,20121115,20180809
2586,000039.SZ,20180810,李贵平,M,高管,副总裁,硕士,中国,1965,20180327,20180809
2587,000090.SZ,20180809,林婵波,M,董事会成员,董事,本科,中国,1961,20180808,
2588,000090.SZ,20180809,王成义,M,其他,提名委员会委员,硕士,中国,196701,20171130,20180808
2589,000090.SZ,20180809,王成义,M,董事会成员,独立董事,硕士,中国,196701,20171130,20180808
2590,000090.SZ,20180809,王成义,M,其他,审计委员会委员,硕士,中国,196701,20171130,20180808
2591,000090.SZ,20180809,王成义,M,其他,薪酬与考核委员会委员,硕士,中国,196701,20171130,20180808
2592,000090.SZ,20180809,王成义,M,其他,提名委员会主任,硕士,中国,196701,20171130,20180808
2593,000090.SZ,20180809,王成义,M,其他,薪酬与考核委员会主任,硕士,中国,196701,20171130,20180808
2594,000090.SZ,20180809,胡皓华,M,董事会成员,董事,硕士,中国,195706,20110518,20180808
2595,000090.SZ,20180809,胡皓华,M,其他,薪酬与考核委员会委员,硕士,中国,195706,20130412,20180808
2596,000090.SZ,20180809,徐燕松,F,董事会成员,独立董事,硕士,中国,1965,20180808,
2597,000090.SZ,20180809,张心亮,M,董事会成员,董事,硕士,中国,197006,20180808,
2598,000090.SZ,20180809,胡皓华,M,其他,战略委员会委员,硕士,中国,195706,20110805,20180808
2599,000066.SZ,20180808,徐刚,M,董事会成员,董事,硕士,中国,,20180807,
2600,000061.SZ,20180807,周文,M,董事会成员,董事,本科,中国,196811,20140218,20180802
2601,000413.SZ,20180804,武吉伟,M,董事会成员,董事长,硕士,中国,197102,20180425,20180803
2602,000413.SZ,20180804,武吉伟,M,其他,战略委员会召集人,硕士,中国,197102,20180425,20180803
2603,000413.SZ,20180804,武吉伟,M,其他,战略委员会委员,硕士,中国,197102,20180425,20180803
2604,000413.SZ,20180804,王立鹏,M,高管,法定代表人,硕士,中国,1968,20180803,
2605,000413.SZ,20180804,武吉伟,M,高管,法定代表人,硕士,中国,197102,20180425,20180803
2606,000048.SZ,20180802,曾江虹,F,其他,审计委员会委员,硕士,中国,1969,20150626,20180801
2607,000048.SZ,20180802,曾江虹,F,其他,提名委员会委员,硕士,中国,1969,20180629,20180801
2608,000048.SZ,20180802,曾江虹,F,董事会成员,独立董事,硕士,中国,1969,20150626,20180801
2609,000048.SZ,20180802,曾江虹,F,其他,提名委员会召集人,硕士,中国,1969,20180629,20180801
2610,000415.SZ,20180731,成小云,M,监事,监事,博士,中国,196204,20161223,20180730
2611,000415.SZ,20180731,成小云,M,监事,监事会主席,博士,中国,196204,20161223,20180730
2612,000430.SZ,20180728,刘雅娟,F,董事会成员,董事,硕士,中国,198202,20180510,
2613,000430.SZ,20180728,晏建军,M,董事会成员,董事,本科,中国,196907,20180727,
2614,000430.SZ,20180728,许长龙,M,董事会成员,独立董事,硕士,中国,196207,20180727,
2615,000430.SZ,20180728,袁凌,M,董事会成员,独立董事,博士,中国,196207,20180727,
2616,000430.SZ,20180728,鲁明勇,M,董事会成员,独立董事,硕士,中国,196908,20180727,
2617,000430.SZ,20180728,朱韶东,M,监事,监事,专科,中国,197311,20180727,
2618,000430.SZ,20180728,吴艳,F,其他,董事会证券事务代表,本科,中国,198203,20100801,
2619,000430.SZ,20180728,赵文胜,M,董事会成员,董事,硕士,中国,196607,20161216,
2620,000430.SZ,20180728,金鑫,M,高管,董事会秘书,硕士,中国,197202,20150508,
2621,000430.SZ,20180728,戴名清,M,其他,提名委员会委员,本科,中国,196710,20180727,
2622,000430.SZ,20180728,鲁明勇,M,其他,提名委员会主任,硕士,中国,196908,20180727,
2623,000430.SZ,20180728,戴名清,M,其他,战略委员会委员,本科,中国,196710,20180727,
2624,000430.SZ,20180728,陈琛,M,其他,战略委员会委员,本科,中国,196310,20180727,
2625,000430.SZ,20180728,鲁明勇,M,其他,战略委员会委员,硕士,中国,196908,20180727,
2626,000430.SZ,20180728,姚小义,M,董事会成员,独立董事,博士,中国,196304,20180510,
2627,000413.SZ,20180728,黄锦亮,M,高管,财务总监,博士,中国,198011,20170428,20180727
2628,000430.SZ,20180728,张子鹏,M,高管,工程总监,本科,中国,1965,20180727,
2629,000430.SZ,20180728,陈琛,M,高管,总裁,本科,中国,196310,20180727,
2630,000430.SZ,20180728,戴名清,M,董事会成员,董事,本科,中国,196710,20180727,
2631,000430.SZ,20180728,陈琛,M,董事会成员,董事,本科,中国,196310,20180727,
2632,000430.SZ,20180728,万自锋,M,监事,监事会主席,本科,中国,197308,20161216,
2633,000430.SZ,20180728,向绪杰,M,其他,战略委员会委员,硕士,中国,196608,20180727,
2634,000430.SZ,20180728,戴名清,M,其他,战略委员会主任,本科,中国,196710,20180727,
2635,000430.SZ,20180728,赵文胜,M,其他,战略委员会委员,硕士,中国,196607,20161216,
2636,000430.SZ,20180728,戴名清,M,董事会成员,董事长,本科,中国,196710,20180727,
2637,000430.SZ,20180728,戴名清,M,高管,法定代表人,本科,中国,196710,20180727,
2638,000430.SZ,20180728,杨晓曦,M,高管,副总裁,硕士,中国,197301,20160301,
2639,000430.SZ,20180728,许长龙,M,其他,审计委员会委员,硕士,中国,196207,20180727,
2640,000430.SZ,20180728,袁凌,M,其他,提名委员会委员,博士,中国,196207,20180727,
2641,000430.SZ,20180728,袁凌,M,其他,审计委员会委员,博士,中国,196207,20180727,
2642,000430.SZ,20180728,许长龙,M,其他,审计委员会主任,硕士,中国,196207,20180727,
2643,000430.SZ,20180728,晏建军,M,其他,审计委员会委员,本科,中国,196907,20180727,
2644,000430.SZ,20180728,姚小义,M,其他,薪酬与考核委员会委员,博士,中国,196304,20180727,
2645,000430.SZ,20180728,向绪杰,M,董事会成员,董事,硕士,中国,196608,20170515,
2646,000430.SZ,20180728,许长龙,M,其他,薪酬与考核委员会委员,硕士,中国,196207,20180727,
2647,000430.SZ,20180728,刘雅娟,F,其他,薪酬与考核委员会委员,硕士,中国,198202,20180727,
2648,000430.SZ,20180728,姚小义,M,其他,薪酬与考核委员会主任,博士,中国,196304,20180727,
2649,000430.SZ,20180728,鲁明勇,M,其他,提名委员会委员,硕士,中国,196908,20180727,
2650,000430.SZ,20180728,万自锋,M,监事,监事,本科,中国,197308,20161216,
2651,000430.SZ,20180728,王爱民,M,董事会成员,董事,本科,中国,196910,20161216,
2652,000430.SZ,20180728,向秀,F,高管,财务总监,本科,中国,1970,20150508,
2653,000089.SZ,20180727,罗育德,M,高管,法定代表人,硕士,中国,1971,20161109,20180726
2654,000089.SZ,20180727,陈敏生,M,其他,战略委员会召集人,硕士,中国,1962,20180726,
2655,000089.SZ,20180727,陈敏生,M,董事会成员,董事长,硕士,中国,1962,20180726,
2656,000089.SZ,20180727,罗育德,M,其他,战略委员会委员,硕士,中国,1971,20161109,20180726
2657,000089.SZ,20180727,罗育德,M,董事会成员,董事长,硕士,中国,1971,20161109,20180726
2658,000089.SZ,20180727,罗育德,M,其他,战略委员会召集人,硕士,中国,1971,20161109,20180726
2659,000089.SZ,20180727,罗育德,M,董事会成员,董事,硕士,中国,1971,20161109,20180726
2660,000420.SZ,20180727,徐鹏,M,其他,董事会证券事务代表,专科,中国,1978,20180726,
2661,000089.SZ,20180727,陈敏生,M,高管,法定代表人,硕士,中国,1962,20180726,
2662,000045.SZ,20180725,赵琳,F,董事会成员,董事,硕士,中国,1979,20180620,20180724
2663,000040.SZ,20180724,王甫民,M,高管,副总经理,本科,中国,1965,20151026,
2664,000040.SZ,20180724,黄志良,M,董事会成员,董事,本科,中国,1965,20151126,
2665,000040.SZ,20180724,曾维海,M,监事,监事,硕士,中国,197702,20180723,
2666,000040.SZ,20180724,王甫民,M,董事会成员,董事,本科,中国,1965,20151026,
2667,000040.SZ,20180724,陈爱珍,F,董事会成员,独立董事,硕士,中国,1957,20151026,
2668,000040.SZ,20180724,陈爱珍,F,其他,审计委员会委员,硕士,中国,1957,20151026,
2669,000040.SZ,20180724,陈巍,M,董事会成员,职工董事,本科,中国,198112,20180723,
2670,000040.SZ,20180724,邢丽芬,F,监事,职工监事,硕士,中国,198002,20180723,
2671,000040.SZ,20180724,夏志勇,M,高管,财务总监,本科,中国,197105,20180723,
2672,000040.SZ,20180724,苏国珍,M,监事,监事长,硕士,中国,1967,20151026,
2673,000040.SZ,20180724,陈爱珍,F,其他,薪酬与考核委员会主任,硕士,中国,1957,20151026,
2674,000040.SZ,20180724,邓新贵,M,高管,副总经理,本科,中国,1964,20151026,
2675,000411.SZ,20180724,姜晓丽,F,高管,副总经理,硕士,中国,1963,20120315,20180724
2676,000040.SZ,20180724,苏国珍,M,监事,监事,硕士,中国,1967,20151026,
2677,000040.SZ,20180724,陈爱珍,F,其他,薪酬与考核委员会委员,硕士,中国,1957,20151026,
2678,000040.SZ,20180724,许健,M,董事会成员,独立董事,博士,中国,1975,20180723,
2679,000040.SZ,20180724,王立勇,M,董事会成员,独立董事,博士,中国,1976,20151026,
2680,000040.SZ,20180724,李泉年,M,董事会成员,董事,博士,中国,1974,20180723,
2681,000040.SZ,20180724,李明,M,董事会成员,董事,硕士,中国,197601,20180723,
2682,000040.SZ,20180724,夏志勇,M,董事会成员,董事,本科,中国,197105,20180723,
2683,000040.SZ,20180724,王立勇,M,其他,审计委员会委员,博士,中国,1976,20180723,
2684,000040.SZ,20180724,王甫民,M,其他,审计委员会委员,本科,中国,1965,20180723,
2685,000040.SZ,20180724,夏志勇,M,其他,审计委员会委员,本科,中国,197105,20180723,
2686,000040.SZ,20180724,许健,M,其他,薪酬与考核委员会委员,博士,中国,1975,20180723,
2687,000040.SZ,20180724,王甫民,M,其他,薪酬与考核委员会委员,本科,中国,1965,20180723,
2688,000038.SZ,20180723,陶源,M,高管,副总经理,本科,中国,1978,20180131,20180721
2689,000012.SZ,20180721,陈春燕,F,其他,董事会证券事务代表,本科,中国,1982,20180720,
2690,000012.SZ,20180721,马丽梅,F,其他,董事会证券事务代表,硕士,中国,1984,20150518,20180720
2691,000006.SZ,20180721,张光柳,M,高管,副总裁,硕士,中国,1962,20180720,
2692,000090.SZ,20180721,高建柏,M,高管,副总经理,硕士,中国,196407,20080419,20180720
2693,000090.SZ,20180721,高建柏,M,高管,董事会秘书,硕士,中国,196407,20110415,20180720
2694,000090.SZ,20180721,方东红,M,高管,董事会秘书,硕士,中国,196703,20180720,
2695,000090.SZ,20180721,童庆火,M,其他,审计委员会委员,硕士,中国,196312,20120803,20180720
2696,000090.SZ,20180721,童庆火,M,董事会成员,董事,硕士,中国,196312,20100915,20180720
2697,000090.SZ,20180721,童庆火,M,其他,提名委员会委员,硕士,中国,196312,20100915,20180720
2698,000006.SZ,20180721,方东红,M,高管,副总裁,硕士,中国,196703,20090729,20180720
2699,000058.SZ,20180719,张光柳,M,其他,审计委员会委员,硕士,中国,1962,20100521,20180719
2700,000058.SZ,20180719,张光柳,M,其他,薪酬与考核委员会委员,硕士,中国,1962,20100521,20180719
2701,000058.SZ,20180719,张光柳,M,董事会成员,董事,硕士,中国,1962,20070518,20180719
2702,000498.SZ,20180718,刘红,F,监事,监事,,中国,196210,20121115,20180717
2703,000010.SZ,20180718,邓丽丹,F,监事,监事,本科,中国,198301,20180717,20190129
2704,000010.SZ,20180718,卢旭军,M,监事,监事,本科,中国,196411,20160127,20180717
2705,000010.SZ,20180718,徐文慰,M,监事,监事会召集人,硕士,中国,196008,20160127,20180717
2706,000010.SZ,20180718,郭勋,M,监事,监事,本科,中国,197704,20180717,20190129
2707,000021.SZ,20180718,张峰,M,董事会成员,董事,硕士,中国,1968,20170620,20180716
2708,000010.SZ,20180718,徐文慰,M,监事,监事,硕士,中国,196008,20140808,20180717
2709,000020.SZ,20180718,张光柳,M,董事会成员,副董事长,硕士,中国,1962,20170718,20180718
2710,000020.SZ,20180718,张光柳,M,其他,战略委员会委员,硕士,中国,1962,20170718,20180718
2711,000020.SZ,20180718,张光柳,M,其他,审计委员会委员,硕士,中国,1962,20170718,20180718
2712,000020.SZ,20180718,张光柳,M,董事会成员,董事,硕士,中国,1962,20170718,20180718
2713,000400.SZ,20180717,张红燕,F,其他,董事会证券事务代表,硕士,中国,197312,20170426,20180716
2714,000400.SZ,20180717,万桂龙,M,其他,董事会证券事务代表,硕士,中国,198211,20180716,
2715,000403.SZ,20180714,田晨峰,M,高管,财务总监,本科,中国,198402,20180117,20180711
2716,000338.SZ,20180714,曹志月,F,高管,副总裁,博士,中国,197209,20180713,
2717,000040.SZ,20180709,柏志伟,F,高管,副总经理,硕士,中国,1982,20151026,20180706
2718,000040.SZ,20180709,柏志伟,F,其他,审计委员会委员,硕士,中国,1982,20151026,20180706
2719,000040.SZ,20180709,柏志伟,F,高管,董事会秘书,硕士,中国,1982,20151026,20180706
2720,000040.SZ,20180709,朱胜利,M,董事会成员,董事长,硕士,中国,197005,20161202,20180722
2721,000040.SZ,20180709,柏志伟,F,董事会成员,董事,硕士,中国,1982,20151026,20180706
2722,000040.SZ,20180709,朱胜利,M,董事会成员,董事,硕士,中国,197005,20161202,20180706
2723,000040.SZ,20180709,朱胜利,M,高管,总经理,硕士,中国,197005,20161115,20180706
2724,000404.SZ,20180707,吴景华,M,高管,总工程师,本科,中国,196209,20040626,20180707
2725,000063.SZ,20180706,庞胜清,M,高管,执行副总裁,博士,中国,1968,20160405,20180705
2726,000063.SZ,20180706,张振辉,M,高管,执行副总裁,博士,中国,1973,20160405,20180705
2727,000063.SZ,20180706,赵先明,M,高管,总裁,博士,中国,1966,20160405,20180705
2728,000063.SZ,20180706,邵威琳,M,高管,执行副总裁,硕士,中国,197209,20170929,20180705
2729,000063.SZ,20180706,邵威琳,M,高管,财务总监,硕士,中国,197209,20170929,20180705
2730,000063.SZ,20180706,熊辉,M,高管,执行副总裁,博士,中国,1969,20170119,20180705
2731,000063.SZ,20180706,徐慧俊,M,高管,执行副总裁,硕士,中国,1973,20160405,20180705
2732,000066.SZ,20180705,靳宏荣,M,董事会成员,董事,硕士,中国,196603,20120928,20180704
2733,000066.SZ,20180705,靳宏荣,M,董事会成员,董事长,硕士,中国,196603,20161125,20180704
2734,000066.SZ,20180705,靳宏荣,M,其他,战略委员会主任,硕士,中国,196603,20161215,20180704
2735,000066.SZ,20180705,陈小军,M,高管,总裁,本科,中国,,20161125,20180704
2736,000066.SZ,20180705,靳宏荣,M,其他,战略委员会委员,硕士,中国,196603,20161215,20180704
